Virtual_Realm,Operator,DSC_Peer,Hostname,SCTP_IP,Pingable,WorkMode,Customer_Contact
epc.mnc220.mcc302.3gppnetwork.org,Telus Mobility,Telus-hooddea-2,onhood.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org,96.1.168.102,YES,Active,NRC.tm@telus.com;NetworkOpsPlanning.tm@telus.com; CarrierRoamingTroubles-TM@telus.com;Adriana.Capraru@telus.com; Tony.Ovechkin@telus.com; Janvi.Modi@telus.com; Mohamud.Jama@telus.com
epc.mnc220.mcc302.3gppnetwork.org,Telus Mobility,Telus-pitfielddea-1,pqptfd.tsa7.dsr.epc.mnc220.mcc302.3gppnetwork.org,96.1.168.38,YES,Active,NRC.tm@telus.com;NetworkOpsPlanning.tm@telus.com; CarrierRoamingTroubles-TM@telus.com;Adriana.Capraru@telus.com; Tony.Ovechkin@telus.com; Janvi.Modi@telus.com; Mohamud.Jama@telus.com
epc.mnc220.mcc302.3gppnetwork.org,Telus Mobility,Telus-pitfielddea-2,pqptfd.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org,96.1.168.39,YES,Active,NRC.tm@telus.com;NetworkOpsPlanning.tm@telus.com; CarrierRoamingTroubles-TM@telus.com;Adriana.Capraru@telus.com; Tony.Ovechkin@telus.com; Janvi.Modi@telus.com; Mohamud.Jama@telus.com
,Telenor Peering DSS,TGS,sgp1dra1.telenor.grx,"213.230.171.213,213.230.171.85",,,Clayton.Milos@telenor.com;torbjorn.Pettersson@telenor.com;Farhan.Tariq@telenor.com;LTEroamingrequests@telenor.com;tgs.servicedesk@TELENOR.HU
,Three Ireland,Three_Ireland-DN1MME01-MME,mmec00.mmegi8000.mme.epc.mnc005.mcc272.3gppnetwork.org,"92.251.255.98,92.251.255.102",YES,Active,Roaming3IRL@three.ie;roaming@three.ie;Darragh.Lynch@three.ie;Colm.OBrien@three.ie;Matthew.Bourke@three.ie;ts-dss@syniverse.com
,Three Ireland,Three_Ireland-DN1MME02-MME,mmec01.mmegi8000.mme.epc.mnc005.mcc272.3gppnetwork.org,"92.251.255.106,92.251.255.110",YES,Active,Roaming3IRL@three.ie;roaming@three.ie;Darragh.Lynch@three.ie;Colm.OBrien@three.ie;Matthew.Bourke@three.ie;ts-dss@syniverse.com
epc.mnc103.mcc732.3gppnetwork.org,Colombia Movil,tigo-col-drabaq1.baq,,"190.102.195.137,190.102.195.138",YES,Active,juan.pereza@mail.tigo.com.co;juan.perezA@tigoune.com
epc.mnc103.mcc732.3gppnetwork.org,Colombia Movil,tigo-col-drabog3.bogc,,"190.102.196.169,190.102.196.170",YES,Active,juan.pereza@mail.tigo.com.co;juan.perezA@tigoune.com
epc.mnc002.mcc708.3gppnetwork.org,Tigo Honduras,Tigo-Honduras-HSS1,hss1.epc.mnc002.mcc708.3gppnetwork.org,"190.4.28.150,186.2.137.201",YES,Active,msolano@tigo.com.hn;cesar.castanedam@huawei.com;marlen.nunez@tigo.com.hn
epc.mnc002.mcc708.3gppnetwork.org,Tigo Honduras,Tigo-Honduras-HSS2,hss2.epc.mnc002.mcc708.3gppnetwork.org,"190.4.28.151,186.2.137.202",YES,Active,msolano@tigo.com.hn;cesar.castanedam@huawei.com;marlen.nunez@tigo.com.hn
,Tigo Honduras,Tigo-Honduras-MME1,mme1.epc.mnc002.mcc708.3gppnetwork.org,"186.2.130.98,186.2.130.99",YES,Active,msolano@tigo.com.hn;cesar.castanedam@huawei.com;marlen.nunez@tigo.com.hn
,Tigo Honduras,Tigo-Honduras-MME2,mme2.epc.mnc002.mcc708.3gppnetwork.org,"186.2.130.98,186.2.130.99",YES,Active,msolano@tigo.com.hn;cesar.castanedam@huawei.com;marlen.nunez@tigo.com.hn
epc.mnc003.mcc736.3gppnetwork.org,Telecel Bolivia,tigo_bo_spsa,spsa.epc.mnc003.mcc736.3gppnetwork.org,"200.73.99.178,200.73.99.182",YES,Active,pazj@tigo.net.bo;moronc@tigo.net.bo;covarrubiasj@tigo.net.bo;ireg@tigo.net.bo
tis.net2mobile.grx,Telecom Italia Sparkle DSS Peer,tis-dra01-dea,dra01.net2mobile.grx,"93.186.140.134,93.186.140.150",YES,Active,mobile-provisioning@telecomitalia.it;nocmobile.escalation@tisparkle.com;mncs.dutymanager@tisparkle.com;saul.rosini@tisparkle.com;enzo.pirrello@tisparkle.com;luigi.sangiorgio@tisparkle.com;contactcenter.tis@tisparkle.com;voice&mobile_noc@tisparkle.com;marco.marciante@tisparkle.com;antonio.termini@tisparkle.com
tis.net2mobile.grx,Telecom Italia Sparkle DSS Peer,tis-dra02-dea,dra02.net2mobile.grx,"93.186.140.198,93.186.140.214",YES,Active,mobile-provisioning@telecomitalia.it;nocmobile.escalation@tisparkle.com;mncs.dutymanager@tisparkle.com;saul.rosini@tisparkle.com;enzo.pirrello@tisparkle.com;luigi.sangiorgio@tisparkle.com;contactcenter.tis@tisparkle.com;voice&mobile_noc@tisparkle.com;marco.marciante@tisparkle.com;antonio.termini@tisparkle.com
eu-tgsolutions.grx,Telefonica International Wholesale,TIWS-SDRAFRAAC,drafra01.tgsolutions.grx,"66.119.86.36,66.119.86.52",NO,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
eu-tgsolutions.grx,Telefonica International Wholesale,TIWS-SDRAMADPE,dramad01.tgsolutions.grx,"66.119.86.4,66.119.86.20",NO,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
eu-tgsolutions.grx,Telefonica International Wholesale,TIWS-vh-SDRAFRAAC,vh-drafra01.tgsolutions.grx,"66.119.86.37,66.119.86.53",NO,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
eu-tgsolutions.grx,Telefonica International Wholesale,TIWS-vh-SDRAMADPE,vh-dramad01.tgsolutions.grx,"66.119.86.5,66.119.86.21",NO,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
tgsolutions.grx,Telefonica International Wholesale,tiws_dra_br,drabr01.tgsolutions.grx,"216.184.105.67,216.184.105.83",YES,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
tgsolutions.grx,Telefonica International Wholesale,tiws_dra_mia,dramia01.tgsolutions.grx,"216.184.105.3,216.184.105.19",YES,Active,diametercarrier@telefonica.com;grtu.problemsupportl1@telefonica.com;GMTU.L1@telefonica.com; mobile.gpoc.businesssolutions@telefonica.com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_dal_mp15-dea,mp15.daldea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.84,216.155.166.92",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_dal_mp16-dea,mp16.daldea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.85,216.155.166.93",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_elg_mp15-dea,mp15.elgdea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.116,216.155.166.124",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_elg_mp16-dea,mp16.elgdea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.117,216.155.166.125",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_nvl_mp15-dea,mp15.nvldea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.100,216.155.166.108",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
epc.mnc260.mcc310.3gppnetwork.org,T-Mobile USA Inc,tmo_nvl_mp16-dea,mp16.nvldea01.dra.epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.101,216.155.166.109",YES,Active,becca.rose@t-mobile.com;raymond.ball@t-mobile.com;SignalingSystemsOperations@t-mobile.com;SignalingSystems@t-mobile.com;robert.deckman@t-mobile.com;Jude.Anyichie@T-Mobile.com;IregRoaming@T-Mobile.Com
,Transaction Network Services Peering Hub,tns_chidra02,chidra02.tnsi.com,"204.28.231.198,204.28.231.206",,,Roamingsvs@tnsi.com;operations@tnsi.com;dhenderson@tnsi.com;dwilkins@tnsi.com;tsdnoc@tnsi.com
,Transaction Network Services Peering Hub,tns_dtxdra02,dtxdra02.tnsi.com,"204.28.231.174,204.28.231.182",,,Roamingsvs@tnsi.com;operations@tnsi.com;dhenderson@tnsi.com;dwilkins@tnsi.com;tsdnoc@tnsi.com
epc.mnc004.mcc370.3gppnetwork.org,Trilogy Dominicana,trilogy-sdohss1,sdohss1.epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.38,190.8.33.39",YES,Active,dtrinidad@viva.com.do;rfrias@viva.com.do;jramos@viva.com.do;rosa.gomez@ericsson.com;noc@viva.com.do
epc.mnc004.mcc370.3gppnetwork.org,Trilogy Dominicana,trilogy-sdomme1,sdomme1.epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.34,190.8.33.35",YES,Active,dtrinidad@viva.com.do;rfrias@viva.com.do;jramos@viva.com.do;rosa.gomez@ericsson.com;noc@viva.com.do
epc.mnc004.mcc370.3gppnetwork.org,Trilogy Dominicana,trilogy-stghss1,stghss1.epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.40,190.8.33.41",YES,Active,dtrinidad@viva.com.do;rfrias@viva.com.do;jramos@viva.com.do;rosa.gomez@ericsson.com;noc@viva.com.do
epc.mnc025.mcc234.3gppnetwork.org,Truphone UK,Truphone-pea-DEA,peamssdc.epc.mnc025.mcc234.3gppnetwork.org,"194.88.243.226,194.88.243.227",NO,Active,tsoscroaming@truphone.com;TOC@truphone.com
epc.mnc025.mcc234.3gppnetwork.org,Truphone UK,Truphone-pel-DEA,peldnsdc.epc.mnc025.mcc234.3gppnetwork.org,"194.88.242.226,194.88.242.227",NO,Active,tsoscroaming@truphone.com;TOC@truphone.com
epc.mnc097.mcc466.3gppnetwork.org,Taiwan Mobile,TWM-CHO-DRA,deaw01.epc.mnc097.mcc466.3gppnetwork.org,"103.2.216.243,103.2.216.251",YES,Active,OMCduty@taiwanmobile.com;shangjanehuang@taiwanmobile.com;maxhu@taiwanmobile.com;Paul1Liu@taiwanmobile.com;SnakeSong@taiwanmobile.com;ShangjaneHuang@taiwanmobile.com;CelineYang@taiwanmobile.com;PSTAC@taiwanmobile.com;ChiaChiLin@taiwanmobile.com
epc.mnc097.mcc466.3gppnetwork.org,Taiwan Mobile,TWM-NEO-DRA,deax01.epc.mnc097.mcc466.3gppnetwork.org,"103.2.217.243,103.2.217.251",YES,Active,OMCduty@taiwanmobile.com;shangjanehuang@taiwanmobile.com;maxhu@taiwanmobile.com;Paul1Liu@taiwanmobile.com;SnakeSong@taiwanmobile.com;ShangjaneHuang@taiwanmobile.com;CelineYang@taiwanmobile.com;PSTAC@taiwanmobile.com;ChiaChiLin@taiwanmobile.com
,U Mobile,U-Mobile-800188-MME,mmec88.mmegi8001.mme.epc.mnc018.mcc502.3gppnetwork.org,123.136.101.122;123.136.101.123,YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
,U Mobile,U-Mobile-88-MME,mmec88.mmegi80e8.mme.epc.mnc018.mcc502.3gppnetwork.org,123.136.101.107;123.136.101.108,YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
,U Mobile,U-Mobile-90-MME,mmec90.mmegi80e8.mme.epc.mnc018.mcc502.3gppnetwork.org,"123.136.101.27,123.136.101.28",YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
,U Mobile,U-Mobile-98-MME,mmec98.mmegi80e8.mme.epc.mnc018.mcc502.3gppnetwork.org,"123.136.109.34,123.136.109.35",YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
,U Mobile,U-Mobile-A0-MME,mmeca0.mmegi80e8.mme.epc.mnc018.mcc502.3gppnetwork.org,123.136.109.50;123.136.109.51,YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
epc.mnc018.mcc502.3gppnetwork.org,U Mobile,U-Mobile-hlhta-HSS,hlhta.hss.epc.mnc018.mcc502.3gppnetwork.org ,123.136.101.65;123.136.101.66,YES,Active,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
epc.mnc018.mcc502.3gppnetwork.org,U Mobile,U-Mobile-hlkpa-HSS,hlkpa.hss.epc.mnc018.mcc502.3gppnetwork.org ,123.136.109.65;123.136.109.66,YES,Standby,kevin.siew@u.com.my;Pooijean.wong@u.com.my;Mawardi.lotfi@u.com.my;Linda.rahim@u.com.my;Azemi.mat@u.com.my;Cheehoe.shin@u.com.my;chunsiong.see@u.com.my ;nmc.ops@u.com.my;work.permit@u.com.my
tigo.com.sv,Tigo(Telemovil) El Salvador,usncima-tigo-sv,usncima.tigo.com,"200.85.0.206,200.85.0.207",YES,Active,jcgonzalez@sv.tigo.com;davalos@sv.tigo.com;aminta.bolanos@huawei.com
epc.mnc091.mcc362.3gppnetwork.org,UTS Curacao,UTS-DEA,sps.epc.mnc091.mcc362.3gppnetwork.org,"190.4.180.34,190.4.180.42",YES,Active,VAS@uts.cw;T.Tao@uts.cw;J.Gerard@uts.cw;f.dorand@uts.cw;roaming-agreements@uts.cw
,Vodafone Qatar Q.S.C.,VFQ-QDCEdge1-DEA,bvpr_ss7edge01.epc.mnc002.mcc427.3gppnetwork.org,"80.76.171.26,80.76.171.34",NO,Active,andrei.ciotlos2@vodafone.com;alexandra.iernila@vodafone.com;zsolt.gyenge@vodafone.com;qatar.roaming@vodafone.com
,Vodafone Qatar Q.S.C.,VFQ-QDCEdge2-DEA,bvpr_ss7edge02.epc.mnc002.mcc427.3gppnetwork.org,"80.76.171.27,80.76.171.35",NO,Active,andrei.ciotlos2@vodafone.com;alexandra.iernila@vodafone.com;zsolt.gyenge@vodafone.com;qatar.roaming@vodafone.com
,Vodafone Qatar Q.S.C.,VFQ-QSTPEdge1-DEA,avpr_ss7edge01.epc.mnc002.mcc427.3gppnetwork.org,"80.76.171.10,80.76.171.18",NO,Active,andrei.ciotlos2@vodafone.com;alexandra.iernila@vodafone.com;zsolt.gyenge@vodafone.com;qatar.roaming@vodafone.com
,Vodafone Qatar Q.S.C.,VFQ-QSTPEdge2-DEA,avpr_ss7edge02.epc.mnc002.mcc427.3gppnetwork.org,"80.76.171.11,80.76.171.19",NO,Active,andrei.ciotlos2@vodafone.com;alexandra.iernila@vodafone.com;zsolt.gyenge@vodafone.com;qatar.roaming@vodafone.com
epc.mnc039.mcc364.3gppnetwork.org,BTC Bahamas,vh-btc_hss,vh-btchss.epc.mnc039.mcc364.3gppnetwork.org:3868;transport=sctp,"108.60.227.93,108.60.227.94",YES,Standby,tracey.brown@btcbahamas.com
epc.mnc001.mcc266.3gppnetwork.org,Gibtel,VH-Gibtelecom-SLFMP01-HSS,vh-slfmp01.epc.mnc001.mcc266.3gppnetwork.org,"195.244.199.73,195.244.199.74",YES,Spare/Cold Standby,antonio.medina@gibtele.com;GibtelecomWirelessCore@gibtele.com;roaming@gibtele.com;bbtn.broadband@gibtele.com;antonio.medina@gibtele.com;vs.mobile@gibtele.com;net-ops@gibtele.com;vs.mobile@gibtele.com;bbtn.broadband@gibtele.com
,Telenor Peering DSS,vh-osl1dra1-dea,dtosl1dra1.telenor.grx,"213.230.171.36,213.230.171.164",YES,Active,Clayton.Milos@telenor.com;torbjorn.Pettersson@telenor.com;Farhan.Tariq@telenor.com;LTEroamingrequests@telenor.com;tgs.servicedesk@TELENOR.HU
,Telenor Peering DSS,vh-osl2dra1-dea,dtosl2dra1.telenor.grx,"213.230.171.52,213.230.171.180",YES,Active,Clayton.Milos@telenor.com;torbjorn.Pettersson@telenor.com;Farhan.Tariq@telenor.com;LTEroamingrequests@telenor.com;tgs.servicedesk@TELENOR.HU
epc.mnc089.mcc466.3gppnetwork.org,Taiwan Star,VIBO-TPE-DEA,ims21dra01.ext.epc.mnc089.mcc466.3gppnetwork.org,"202.144.220.131,202.144.220.147",YES,Active,jillyeh@tstartel.com;piyuhsieh@tstartel.com;arieltsai@tstartel.com;kathylin@tstartel.com;wenshongchen@tstartel.com;helenhsiung@tstartel.com;winnerlin@tstartel.com;michaellin@tstartel.com;jessyyang@tstartel.com
epc.mnc004.mcc452.3gppnetwork.org,Viettel Group,Viettel-Vietnam-dehl-DEA,dehl01.epc.mnc004.mcc452.3gppnetwork.org,203.113.128.181,YES,Active,
epc.mnc004.mcc452.3gppnetwork.org,Viettel Group,Viettel-Vietnam-deht-DEA,deht01.epc.mnc004.mcc452.3gppnetwork.org,27.68.239.105,YES,Active,
epc.mnc099.mcc250.3gppnetwork.org,Vimpelcom Russia,Vimplecom-dra11-DEA,dra11.msk.epc.mnc099.mcc250.3gppnetwork.org,"78.107.125.227,78.107.125.235",YES,,ISechnoy@beeline.ru;ts-dss@syniverse.com;irivnovikova@beeline.ru;vgusarova@beeline.ru;zarina.lolakova@syniverse.com;jac.smout@syniverse.com
epc.mnc099.mcc250.3gppnetwork.org,Vimpelcom Russia,Vimplecom-dra21-DEA,dra21.msk.epc.mnc099.mcc250.3gppnetwork.org,"85.115.240.115,85.115.240.123",YES,Active,ISechnoy@beeline.ru;ts-dss@syniverse.com;irivnovikova@beeline.ru;vgusarova@beeline.ru;zarina.lolakova@syniverse.com;jac.smout@syniverse.com
epc.mnc002.mcc452.3gppnetwork.org,Vinaphone,Vinaphone-Ha-Noi-DEA,hndea01.epc.mnc002.mcc452.3gppnetwork.org,"113.185.1.33,113.185.1.49",YES,Active,duongnq@vnpt.vn;hoangngocthang@vnpt.vn;lehoanglong@vnpt.vn;roaming@vnpt.vn;tranhaininh@vnpt.vn
epc.mnc002.mcc452.3gppnetwork.org,Vinaphone,Vinaphone-Ho-Chi-Minh DEA,hcmdea01.epc.mnc002.mcc452.3gppnetwork.org,"113.185.1.1,113.185.1.17",YES,Active,duongnq@vnpt.vn;hoangngocthang@vnpt.vn;lehoanglong@vnpt.vn;roaming@vnpt.vn;tranhaininh@vnpt.vn
epc.mnc004.mcc426.3gppnetwork.org,STC Bahrain,Viva-Bahrain-hra-DEA,hra-sps.mnc004.mcc426.3gppnetwork.org,"37.131.15.90,37.131.15.94",YES,Active,ctaleb@viva.com.bh;roaming.support@viva.com.bh;roaming.support@viva.com.bh;Roaming@viva.com.bh
epc.mnc004.mcc426.3gppnetwork.org,STC Bahrain,Viva-Bahrain-tub-DEA,tub-sps.mnc004.mcc426.3gppnetwork.org,"37.131.79.90,37.131.79.94",YES,Active,ctaleb@viva.com.bh;roaming.support@viva.com.bh;roaming.support@viva.com.bh;Roaming@viva.com.bh
vodafone.grx,Vodafone IPX Peering Hub,Vodafone-drs11-dea,drs11.vodafone.grx,"47.73.161.4,47.73.161.36",YES,Active,Ranadip.Sengupta@vodafone.com;DL-ipx-roaming@vodafone.com;FLS-Roaming-VCNO@vodafone.com
vodafone.grx,Vodafone IPX Peering Hub,Vodafone-drs12-dea,drs12.vodafone.grx,"47.73.161.68,47.73.161.100",YES,Active,Ranadip.Sengupta@vodafone.com;DL-ipx-roaming@vodafone.com;FLS-Roaming-VCNO@vodafone.com
vodafone.grx,Vodafone IPX Peering Hub,Vodafone-drs21-dea,drs21.vodafone.grx,"47.73.169.4,47.73.169.36",YES,Active,Ranadip.Sengupta@vodafone.com;DL-ipx-roaming@vodafone.com;FLS-Roaming-VCNO@vodafone.com
vodafone.grx,Vodafone IPX Peering Hub,Vodafone-drs22-dea,drs22.vodafone.grx,"47.73.169.164,47.73.169.196",YES,Active,Ranadip.Sengupta@vodafone.com;DL-ipx-roaming@vodafone.com;FLS-Roaming-VCNO@vodafone.com
epc.mnc990.mcc311.3gppnetwork.org,"Vermont Telephone Company, Inc",Vtel-hss-01,hss-01.epc.mnc990.mcc311.3gppnetwork.org,"216.66.121.13,216.66.121.14",YES,Active,noc@vermontel.com;scoleman@vermontel.com 
epc.mnc990.mcc311.3gppnetwork.org,"Vermont Telephone Company, Inc",Vtel-mme-01,mme-01.epc.mnc990.mcc311.3gppnetwork.org,"66.220.238.32,66.220.238.33",YES,Active,noc@vermontel.com;scoleman@vermontel.com 
epc.mnc480.mcc311.3gppnetwork.org,Verizon Wireless,VzW-Cocsr-DEA1,cocsrdra_n01.vzims.com,69.78.235.4,YES,Active,dataservicesaspnotification@verizonwireless.com;shaurya.singh2@verizonwireless.com; benjamin.leung@verizonwireless.com;ian.blackman@verizonwireless.com;justin.maygar@verizonwireless.com;vzwndbmdataroaming@verizonwireless.com;vzw-ipx-ops@syniverse.com
epc.mnc480.mcc311.3gppnetwork.org,Verizon Wireless,VzW-Cocsr-DEA2,cocsrdra_n02.vzims.com,69.78.235.4,YES,Active,dataservicesaspnotification@verizonwireless.com;shaurya.singh2@verizonwireless.com; benjamin.leung@verizonwireless.com;ian.blackman@verizonwireless.com;justin.maygar@verizonwireless.com;vzwndbmdataroaming@verizonwireless.com;vzw-ipx-ops@syniverse.com
epc.mnc480.mcc311.3gppnetwork.org,Verizon Wireless,VzW-Ohcir-DEA1,ohcirdra_n01.vzims.com,69.78.34.4,YES,Active,dataservicesaspnotification@verizonwireless.com;shaurya.singh2@verizonwireless.com; benjamin.leung@verizonwireless.com;ian.blackman@verizonwireless.com;justin.maygar@verizonwireless.com;vzwndbmdataroaming@verizonwireless.com;vzw-ipx-ops@syniverse.com
epc.mnc480.mcc311.3gppnetwork.org,Verizon Wireless,VzW-Ohcir-DEA2,ohcirdra_n02.vzims.com,69.78.34.4,YES,Active,dataservicesaspnotification@verizonwireless.com;shaurya.singh2@verizonwireless.com; benjamin.leung@verizonwireless.com;ian.blackman@verizonwireless.com;justin.maygar@verizonwireless.com;vzwndbmdataroaming@verizonwireless.com;vzw-ipx-ops@syniverse.com
epc.mnc007.mcc410.3gppnetwork.org,Warid Telecom Pakistan,Warid-DSC01-DEA,dsc01.epc.mnc007.mcc410.3gppnetwork.org,"203.124.24.4,203.124.24.5",YES,Active,Qasim.Nawaz@waridtel.com;Muhammad.Waseem@waridtel.com;umair.ahmed@waridtel.com;noc.vas@waridtel.com;noc.im@waridtel.com;yasir.mustafa@guest.jazz.com.pk;TSG.CORE@jazz.com.pk;umair.ahmed3@jazz.com.pk;umair.ahmed3@jazz.com.pk;sikandar.khan@jazz.com.pk
epc.mnc007.mcc410.3gppnetwork.org,Warid Telecom Pakistan,Warid-DSC02-DEA,dsc02.epc.mnc007.mcc410.3gppnetwork.org,"203.124.24.132,203.124.24.133",YES,Active,Qasim.Nawaz@waridtel.com;Muhammad.Waseem@waridtel.com;umair.ahmed@waridtel.com;noc.vas@waridtel.com;noc.im@waridtel.com;yasir.mustafa@guest.jazz.com.pk;TSG.CORE@jazz.com.pk;umair.ahmed3@jazz.com.pk;umair.ahmed3@jazz.com.pk;sikandar.khan@jazz.com.pk
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WindMobile-Mobileum-1WindMobile-Mobileum-1,mobdra01.epc.mnc490.mcc302.3gppnetwork.org,"74.115.196.21,74.115.196.23",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WindMobile-Mobileum-2,mobdra02.epc.mnc490.mcc302.3gppnetwork.org,"74.115.196.161,74.115.196.163",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-TORNKHSS01-HSS,tornkhss01.epc.mnc490.mcc302.3gppnetwork.org,"74.115.196.26,74.115.196.154",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-TORNKHSS02-HSS,tornkhss02.epc.mnc490.mcc302.3gppnetwork.org,"74.115.196.27,74.115.196.155",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-TORNKMME01-MME,tornkmme01.epc.mnc490.mcc302.3gppnetwork.org,"74.115.196.14,74.115.196.18",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-VANNKHSS11-HSS,vannkhss11.epc.mnc490.mcc302.3gppnetwork.org,"74.115.198.26,74.115.198.154",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-VANNKHSS12-HSS,vannkhss12.epc.mnc490.mcc302.3gppnetwork.org,"74.115.198.27,74.115.198.155",YES,Active,
epc.mnc490.mcc302.3gppnetwork.org,Freedom Mobile,WINDMobile-VNANKMME11-MME,vannkmme11.epc.mnc490.mcc302.3gppnetwork.org,"74.115.198.14,74.115.198.18",YES,Active,
epc.mnc018.mcc901.3gppnetwork.org,AT&T Mobility Maritime,wms.mme.msn,MMEMSN01.epc.mnc018.mcc901.3gppnetwork.org,198.140.31.253,YES,Active,gsm@wmsatsea.com;wms.nmc@wmsatsea.com;rodolfo.nunez@wmsatsea.com;manuel.naranjo@wmsatsea.com;marcel.arronte@wmsatsea.com
epc.mnc018.mcc901.3gppnetwork.org,AT&T Mobility Maritime,wms.mme.ptl,MMEPTL01.epc.mnc018.mcc901.3gppnetwork.org,198.140.31.254,YES,Active,gsm@wmsatsea.com;wms.nmc@wmsatsea.com;rodolfo.nunez@wmsatsea.com;manuel.naranjo@wmsatsea.com;marcel.arronte@wmsatsea.com
